token_id,speaker_id,utterance_id,token_position,character,expected_pinyin,expected_tone,syllable_base,moe_verified,moe_verification_status,audio_annotation_matched,alignment_eligible,eligibility_exclusion_reason_primary,eligibility_exclusion_reasons_all,n_rated_tokens_in_utterance,n_undetermined_in_utterance,speech_type,ompal_label,source_audio_path,annotation_source,dataset_version,pipeline_version
00100314_06,01003,00100314,6,校,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,6,2,native,1,private-data/ompal/wav/SPEAKER01003/00100314.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100314_07,01003,00100314,7,趕,gǎn,3,gan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,6,2,native,1,private-data/ompal/wav/SPEAKER01003/00100314.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_01,01003,00100315,1,室,shì,4,shi,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_02,01003,00100315,2,裡,lǐ,3,li,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_03,01003,00100315,3,坐,zuò,4,zuo,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_05,01003,00100315,5,很,hěn,3,hen,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_07,01003,00100315,7,學,xué,2,xue,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100315_08,01003,00100315,8,生,shēng,1,sheng,1,verified,1,1,,,6,0,native,1,private-data/ompal/wav/SPEAKER01003/00100315.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_01,01003,00100316,1,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_02,01003,00100316,2,安,ān,1,an,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_03,01003,00100316,3,靜,jìng,4,jing,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_04,01003,00100316,4,極,jí,2,ji,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_06,01003,00100316,6,連,lián,2,lian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_07,01003,00100316,7,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_08,01003,00100316,8,點,diǎn,3,dian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_09,01003,00100316,9,兒,,2,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_10,01003,00100316,10,聲,shēng,1,sheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100316_12,01003,00100316,12,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,10,1,native,1,private-data/ompal/wav/SPEAKER01003/00100316.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100317_02,01003,00100317,2,老,lǎo,3,lao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,4,1,native,1,private-data/ompal/wav/SPEAKER01003/00100317.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100317_03,01003,00100317,3,師,shī,1,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,4,1,native,1,private-data/ompal/wav/SPEAKER01003/00100317.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100317_04,01003,00100317,4,還,,2,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,4,1,native,1,private-data/ompal/wav/SPEAKER01003/00100317.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100317_06,01003,00100317,6,到,dào,4,dao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,4,1,native,1,private-data/ompal/wav/SPEAKER01003/00100317.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_00,01003,00100318,0,我,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_01,01003,00100318,1,趕,gǎn,3,gan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_02,01003,00100318,2,快,kuài,4,kuai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_03,01003,00100318,3,找,zhǎo,3,zhao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_04,01003,00100318,4,到,dào,4,dao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_05,01003,00100318,5,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_08,01003,00100318,8,座,zuò,4,zuo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_09,01003,00100318,9,位,wèi,4,wei,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100318_10,01003,00100318,10,坐,zuò,4,zuo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,1,native,1,private-data/ompal/wav/SPEAKER01003/00100318.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_00,01003,00100319,0,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_02,01003,00100319,2,時,shí,2,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_03,01003,00100319,3,候,hòu,4,hou,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_04,01003,00100319,4,我,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_05,01003,00100319,5,忽,hū,1,hu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_06,01003,00100319,6,然,rán,2,ran,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_07,01003,00100319,7,發,fā,1,fa,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_08,01003,00100319,8,現,xiàn,4,xian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_09,01003,00100319,9,周,zhōu,1,zhou,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_10,01003,00100319,10,圍,wéi,2,wei,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_12,01003,00100319,12,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_13,01003,00100319,13,都,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_14,01003,00100319,14,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_15,01003,00100319,15,我,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_18,01003,00100319,18,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100319_20,01003,00100319,20,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,16,4,native,1,private-data/ompal/wav/SPEAKER01003/00100319.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_00,01003,00100320,0,每,měi,3,mei,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_02,01003,00100320,2,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_04,01003,00100320,4,面,miàn,4,mian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_05,01003,00100320,5,前,qián,2,qian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_06,01003,00100320,6,還,,2,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_07,01003,00100320,7,擺,bǎi,3,bai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_09,01003,00100320,9,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_10,01003,00100320,10,本,běn,3,ben,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_12,01003,00100320,12,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_13,01003,00100320,13,課,kè,4,ke,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100320_14,01003,00100320,14,本,běn,3,ben,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,native,1,private-data/ompal/wav/SPEAKER01003/00100320.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_00,01003,00100321,0,太,tài,4,tai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_02,01003,00100321,2,怪,guài,4,guai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_04,01003,00100321,4,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_05,01003,00100321,5,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_06,01003,00100321,6,課,kè,4,ke,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_08,01003,00100321,8,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100321_10,01003,00100321,10,力,lì,4,li,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,native,1,private-data/ompal/wav/SPEAKER01003/00100321.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_00,01003,00100322,0,怎,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_03,01003,00100322,3,變,biàn,4,bian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_04,01003,00100322,4,成,chéng,2,cheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_05,01003,00100322,5,我,,3,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_06,01003,00100322,6,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_07,01003,00100322,7,討,tǎo,3,tao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00100322_10,01003,00100322,10,高,gāo,1,gao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,9,2,native,1,private-data/ompal/wav/SPEAKER01003/00100322.wav,native_scores.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
